cd_cnpj,nm_razao_social,qt_filial,cod_fl_matriz,dsc_fl_matriz,fl_optante_simei,de_optante_simei,fl_optante_simples,de_optante_simples,pk_dt_abertura,pk_endereco,pk_cnae,cd_natureza_juridica,de_classif_natureza_juridica,de_natureza_juridica,de_nivel_atividade,de_saude_tributaria,de_situacao,vl_total_veiculos_antt,filtro_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,vl_soma_veiculos_leves_pesados,fx_veiculo_leves_pesados
10480447000240,A R L DE SOUZA ROUPAS ME,,0,FILIAL,0,NÃO,1,SIM,219,220,15392,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15697292000130,PET CAO PRODUTOS VETERINARIOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,221,222,15393,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
15217444000150,RICARDO FIDELIS MELO ME,,1,MATRIZ,0,NÃO,1,SIM,223,224,15394,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,2,0,2,00 a 05
15220854000150,JOAO BATISTA LIMA DA SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,223,225,15395,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15740742000120,DIRETORIO DO PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO PMDB DO MUNICIPIO DE NOSSA SENHORA DE LOURDES,,1,MATRIZ,0,NÃO,0,NÃO,226,227,15396,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08216974000380,ALCIDES DOS SANTOS MOREIRA E OUTRA,,0,FILIAL,0,NÃO,0,NÃO,228,229,15397,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
01995195000110,BESTWAY LOCACOES E SERVICOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,230,231,15398,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
03391792000160,GEDEAO LOURENCO DE SOUZA ME,,1,MATRIZ,0,NÃO,0,NÃO,232,233,15399,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
08457794000390,ARY ANTONIO MADUREIRA,,0,FILIAL,0,NÃO,0,NÃO,234,235,15400,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
14222846000180,ACADEMIA C 4 FITNESS LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,3,236,15401,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
07669934000160,M A NOGUEIRA REPRESENTACOES COMERCIAIS ME,,1,MATRIZ,0,NÃO,0,NÃO,237,238,15402,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,VERDE,BAIXADA,,NÃO,,,0,00 a 05
06137179000100,ESPACO CONHECIMENTO CONSULTORIA EPP LTDA,,1,MATRIZ,0,NÃO,0,NÃO,239,240,15403,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
01387360000150,CONDOMINIO EDIFICIO ANDRAUS GOLDEN,,1,MATRIZ,0,NÃO,0,NÃO,241,242,15404,3085,PRIVADO,CONDOMINIO EDILICIO,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
09545298000190,PARTIDO DA REPUBLICA PR DE RIACHO DE SANTANA,,1,MATRIZ,0,NÃO,0,NÃO,243,244,15405,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
40484867000850,JCE CONSULTORIA E PARTICIPACOES LTDA,,0,FILIAL,0,NÃO,0,NÃO,245,246,15406,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERMELHO,ATIVA,,NÃO,,,0,00 a 05
48346043000150,SEBASTIAO MIGUEL DE CAMPOS ME,,1,MATRIZ,0,NÃO,1,SIM,247,248,15407,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13567044000140,BUT COMERCIO DE ALIMENTOS LTDA,,1,MATRIZ,0,NÃO,1,SIM,249,250,15408,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13598884000170,EDEGAR PEREIRA MEI,,1,MATRIZ,0,NÃO,0,NÃO,251,252,15409,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,VERDE,BAIXADA,,NÃO,,,0,00 a 05
04056122000150,ALZENIR SANTANA COMERCIO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,253,254,15410,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
04841694000140,CARRO FACIL VEICULOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,255,256,15411,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
66508078000120,CONDOMINIO EDIFICIO ELIANA,,1,MATRIZ,0,NÃO,0,NÃO,257,258,15412,3085,PRIVADO,CONDOMINIO EDILICIO,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11726294000150,JAILSON BEZERRA PEREIRA ME,,1,MATRIZ,0,NÃO,1,SIM,259,260,15413,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,1,0,1,00 a 05
11959342000150,MARIZA CRISTIANE ALTHAUS MEI,,1,MATRIZ,1,SIM,1,SIM,261,262,15414,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
34481390000180,OLIVEIRA & GARCIA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,263,264,15415,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
12555119000100,MARGARETE PEREIRA ARCENIO MEI,,1,MATRIZ,1,SIM,1,SIM,265,266,15416,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
07907566000140,QUANTTO AGENCIA DE MARKETING LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,267,268,15417,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
01682355000170,ELITON ALVES ME,,1,MATRIZ,0,NÃO,0,NÃO,269,270,15418,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,1,0,1,00 a 05
08455770000130,DILSON FERREIRA DOS SANTOS BRITAMENTO DE PEDRAS ME,,1,MATRIZ,0,NÃO,0,NÃO,271,272,15419,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,1,0,1,00 a 05
74034307000140,ELETRO FRIO ESTRELA DA LIBERDADE LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,273,274,15420,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
14672094000150,SEBASTIANA APARECIDA MEI,,1,MATRIZ,1,SIM,1,SIM,275,276,15421,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
02521644000150,ADRIANA RESENDE LOPES ME,,1,MATRIZ,0,NÃO,1,SIM,277,278,15422,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERMELHO,ATIVA,,NÃO,,,0,00 a 05
14133477000150,ORLANDO PINHO GUIMARAES ME,,1,MATRIZ,0,NÃO,1,SIM,279,280,15423,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
06021074000190,MARCIA R LIMA AUTOMOVEIS ME,,1,MATRIZ,0,NÃO,0,NÃO,281,282,15424,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
07784989000110,FARLEY SILVA LEITE ME,,1,MATRIZ,0,NÃO,0,NÃO,283,284,15425,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14550570000160,WELLINGTON ALVES DE LIMA MEI,,1,MATRIZ,1,SIM,1,SIM,285,286,15426,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14570622000160,S A R BANSI ME,,1,MATRIZ,0,NÃO,1,SIM,287,288,15427,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
01052752000240,ASAS DE SOCORRO,,0,FILIAL,0,NÃO,0,NÃO,289,290,15428,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
09353200000100,B P GONSIORKIEWICZ ME,,1,MATRIZ,0,NÃO,1,SIM,291,292,15429,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
09102759000150,I DE L MOREIRA DE MORAES CALCADOS ME,,1,MATRIZ,0,NÃO,0,NÃO,293,294,15430,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
09310725000150,CLINICA ODONTOLOGICA ODONTOSAUDE LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,295,296,15431,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
08374337000170,SALUSTIANO JOAQUIM TONCHIS,1,1,MATRIZ,0,NÃO,0,NÃO,297,298,15432,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08225677000130,RAFAELA DE O G ELIAS CALHAS EIRELI ME,,1,MATRIZ,0,NÃO,1,SIM,299,300,15433,2305,PRIVADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,ALTA,VERDE,ATIVA,,NÃO,1,0,1,00 a 05
13865327000410,HOKKAI COMERCIO E SERVICOS DE ALIMENTACAO EIRELI EPP,,0,FILIAL,0,NÃO,1,SIM,301,302,15434,2305,PRIVADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15296818000170,PALOMA VEBER SOETHE MEI,,1,MATRIZ,1,SIM,1,SIM,303,304,15435,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
08402134000140,MARIA EMILIA APARECIDA VIANA,,1,MATRIZ,0,NÃO,0,NÃO,305,306,15436,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
59121624000100,COMERCIAL T PAULISTA EPP LTDA,,1,MATRIZ,0,NÃO,1,SIM,307,308,15437,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
92112333000120,C A S GONCALVES ME,,1,MATRIZ,0,NÃO,0,NÃO,309,310,15438,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,1,0,1,00 a 05
08661339000140,FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO TERTIUS DINAMICO,,1,MATRIZ,0,NÃO,0,NÃO,311,312,15439,2224,PRIVADO,CLUBE FUNDO DE INVESTIMENTO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
14577061000120,MARCIO LUIZ BATISTA MEI,,1,MATRIZ,1,SIM,1,SIM,313,314,15440,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,1,0,1,00 a 05
14797432000180,OMEGA GESTORA DE RECURSOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,315,316,15441,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16700845000120,ELEICAO 2012 WILSON MARINHO DE CARVALHO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,317,318,15442,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
14581505000100,ELMA VIVIANE PAIVA AMORIM MEI,,1,MATRIZ,1,SIM,1,SIM,313,319,15443,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15309170000120,MARESIA PESCADOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,320,321,15444,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14384803000100,MARIA NATIVIDADE DE MELO VESELICH MEI,,1,MATRIZ,0,NÃO,0,NÃO,322,323,15445,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,VERDE,BAIXADA,,NÃO,,,0,00 a 05
07104105000210,CENTRO DE FORMACAO DE CONDUTORES SOLUCAO LTDA ME,,0,FILIAL,0,NÃO,1,SIM,324,325,15446,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15797920000150,FABIANA SOUSA PONTES DO AMARAL MEI,,1,MATRIZ,1,SIM,1,SIM,326,327,15447,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
89809099000180,OCLIDES ANTONIO MICHELON E FILHAS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,328,329,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
88740717000110,MARIA T P LEIRIA,,1,MATRIZ,0,NÃO,0,NÃO,330,331,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
88485743000140,KOLLER CIA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,332,333,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
29190576000140,ARMARINHO FIGUEIREDO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,334,335,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
51444594000160,TEMPLO DE UMBANDA SAO SEBASTIAO,,1,MATRIZ,0,NÃO,0,NÃO,336,337,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
60124799000150,DORALICE DA GRACA CAMPOS,,1,MATRIZ,0,NÃO,0,NÃO,338,339,-,4014,PRIVADO,EMPRESA INDIVIDUAL IMOBILIARIA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
50962802000150,TECELAGEM DORA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,340,341,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
56609704000110,IETE TERESINHA BELING INGLESE,,1,MATRIZ,0,NÃO,0,NÃO,342,343,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
25278086000140,PADARIA E CONFEITARIA ERVALIA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,344,345,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
31669633000110,DISTRIBUIDORA DE BEBIDAS RANCHO NOVO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,346,347,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
52817210000170,JOSE JOAO DA SILVA ADAMANTINA,,1,MATRIZ,0,NÃO,0,NÃO,348,349,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
29319787000130,C CARNEVALE DISTRIBUIDORA DE BEBIDAS,,1,MATRIZ,0,NÃO,0,NÃO,350,351,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
19304245000130,GORGONILO GARCIA,,1,MATRIZ,0,NÃO,0,NÃO,352,353,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
50109289000150,RESTAURANTE E LANCHONETE CHOPAO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,354,355,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
54677331000190,MARIA TERESA WOLFF MORAES,,1,MATRIZ,0,NÃO,0,NÃO,356,357,-,4014,PRIVADO,EMPRESA INDIVIDUAL IMOBILIARIA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
52070638000100,ELPIDIO LANZILLO NETO,,1,MATRIZ,0,NÃO,0,NÃO,358,359,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
55228365000160,ALCENDINO NUNES DA SILVA ME,,1,MATRIZ,0,NÃO,0,NÃO,360,361,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
64797277000170,CAZALLAS SANTOS COMERCIO DE BIJUTERIAS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,362,363,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
68747245000200,ASCOT INDUSTRIA E COMERCIO DE MOVEIS LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,364,365,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
73497265000110,CAMPANA TRANSPORTES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,366,367,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
67048348000120,M F CALIL COMERCIO E REPRESENTACOES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,368,369,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
76684166000640,EMPRESA OTICA GLOBAL LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,370,371,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
64069826000190,MARIA PEREIRA DE LACERDA,,1,MATRIZ,0,NÃO,0,NÃO,372,373,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
72259583000180,ELLO CONTABIL LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,374,375,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
78677176000170,ASSOCIACAO DOS SERVIDORES MUNICIPAIS,,1,MATRIZ,0,NÃO,0,NÃO,376,377,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
71540447000100,MATER YANG SERVICOS MEDICOS LTDA ME SC,,1,MATRIZ,0,NÃO,0,NÃO,378,379,-,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
40402109000170,LA MUDANCE RESTAURANTE LTDA,,1,MATRIZ,0,NÃO,0,NÃO,380,381,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
42967455000120,JOSE MARIA DOS SANTOS,,1,MATRIZ,0,NÃO,0,NÃO,382,383,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
44907251000120,JORGE BRAGA DO NASCIMENTO MERCEARIA ME,,1,MATRIZ,0,NÃO,0,NÃO,384,385,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
44245108000110,BAR E EMPORIO IRMAOS GONCALVES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,386,387,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
36902278000100,ILDA MARIA ROSA COMERCIO,,1,MATRIZ,0,NÃO,0,NÃO,388,389,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
33279563000110,DIMACON DIST DE MATERIAIS ELETRICOS E CONSTRUCAO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,390,391,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
37274180000100,ESCOLA INFANTIL O MAGICO PINTOR LTDA,,1,MATRIZ,0,NÃO,0,NÃO,392,393,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
43221084001330,AKZO NOBEL COATINGS LTDA,,0,FILIAL,0,NÃO,0,NÃO,394,395,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
90613217000160,SOLAR IMOVEIS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,396,397,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
93655918000150,JOAO LUIS FRAGA ARMAZEM,,1,MATRIZ,0,NÃO,0,NÃO,398,399,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
87876496000140,LUIZ JOAO EVALDT,,1,MATRIZ,0,NÃO,0,NÃO,400,401,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
89438311000140,PETEFFI & TRIERWEILER LTDA,,1,MATRIZ,0,NÃO,0,NÃO,402,403,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
83704502000120,INDUSTRIAL DE RACOES RAMELLA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,404,405,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
94180098000150,JOSE OLAVIO DE CAMPOS,,1,MATRIZ,0,NÃO,0,NÃO,406,407,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
93817237000140,RAUL CAMPOS DA FONTOURA,,1,MATRIZ,0,NÃO,0,NÃO,408,409,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
96594700000120,SILVIO DE BORBA LUCAS,,1,MATRIZ,0,NÃO,0,NÃO,410,411,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
81797078000180,MUSSULINE ZANETTE,,1,MATRIZ,0,NÃO,0,NÃO,412,413,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
94632130000190,MADESOL COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,414,415,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
91546036000120,PEDRO CARRER & CIA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,416,417,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
19645365000100,GENESIO DE PAULA MAFRA,,1,MATRIZ,0,NÃO,0,NÃO,418,419,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
52289014000170,MARCO ANTONIO CRIVELLARI,,1,MATRIZ,0,NÃO,0,NÃO,420,421,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
30691836000140,RAQUEL COMERCIO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,422,423,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
20555413000140,JOSE BARBOSA DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,424,425,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
20000204000130,ARISTIDES MENDONCA,,1,MATRIZ,0,NÃO,0,NÃO,426,427,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
31170392000160,CENTRAL ADMINISTRACAO E PARTICIPACOES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,428,429,-,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
27668193000100,SENDON & CIA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,430,431,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
27357292000170,ANGELO DEMUNER,,1,MATRIZ,0,NÃO,0,NÃO,189,432,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
32224826000120,DERBY PARTICIPACOES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,433,434,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
55614317000100,RODAN ASSESSORIA TECNICA LTDA SC,,1,MATRIZ,0,NÃO,0,NÃO,435,436,-,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
61906053000160,HAICA MOTOS E ACESSORIOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,437,438,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
